| Generic Name | Targetmine URL |
|Etodolac|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Etodolac|
|Prilocaine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Prilocaine|
|Epinastine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Epinastine|
|Tranylcypromine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tranylcypromine|
|Isoflurane|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Isoflurane|
|Ethotoin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ethotoin|
|Tretinoin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tretinoin|
|Hexachlorophene|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Hexachlorophene|
|Marimastat|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Marimastat|
|Clopidogrel|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Clopidogrel|
|Tetracycline|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tetracycline|
|Meropenem|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Meropenem|
|Potassium Chloride|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Potassium+Chloride|
|Irinotecan|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Irinotecan|
|Methimazole|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Methimazole|
|Mometasone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Mometasone|
|Metyrosine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Metyrosine|
|Clavulanate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Clavulanate|
|Benzquinamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Benzquinamide|
|Olopatadine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Olopatadine|
|Hydrocortamate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Hydrocortamate|
|Alprostadil|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Alprostadil|
|Acyclovir|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Acyclovir|
|Clidinium|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Clidinium|
|Malathion|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Malathion|
|Etoposide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Etoposide|
|Hydroflumethiazide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Hydroflumethiazide|
|Tirofiban|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tirofiban|
|Oxcarbazepine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Oxcarbazepine|
|Propiomazine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Propiomazine|
|Roxithromycin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Roxithromycin|
|Nalidixic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Nalidixic+Acid|
|Phenelzine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Phenelzine|
|Polymyxin B Sulfate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Polymyxin+B+Sulfate|
|Propantheline|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Propantheline|
|Estradiol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Estradiol|
|Mefenamic acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Mefenamic+acid|
|Cryptenamine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Cryptenamine|
|Genz-10850|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Genz-10850|
|Gadopentetate dimeglumine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Gadopentetate+dimeglumine|
|Perindopril|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Perindopril|
|Uracil mustard|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Uracil+mustard|
|Tripelennamine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tripelennamine|
|Haloprogin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Haloprogin|
|Primidone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Primidone|
|Sulfasalazine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Sulfasalazine|
|Candesartan|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Candesartan|
|Tolazoline|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tolazoline|
|Gentamicin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Gentamicin|
|Tazarotene|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tazarotene|
|Fenoldopam|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Fenoldopam|
|Halazepam|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Halazepam|
|Alfentanil|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Alfentanil|
|L-Phospholactate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=L-Phospholactate|
|Colistin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Colistin|
|Dicyclomine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Dicyclomine|
|Minaprine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Minaprine|
|Pentoxifylline|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Pentoxifylline|
|Proparacaine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Proparacaine|
|Indapamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Indapamide|
|Tropicamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tropicamide|
|Biperiden|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Biperiden|
|Ribavirin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ribavirin|
|Phenylbutazone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Phenylbutazone|
|Fentanyl|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Fentanyl|
|Meloxicam|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Meloxicam|
|Sodium lauryl sulfate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Sodium+lauryl+sulfate|
|Orciprenaline|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Orciprenaline|
|Rosoxacin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Rosoxacin|
|Propofol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Propofol|
|3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic+Acid|
|Acetazolamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Acetazolamide|
|Tadalafil|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tadalafil|
|Carprofen|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Carprofen|
|Disulfiram|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Disulfiram|
|Ethynodiol Diacetate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ethynodiol+Diacetate|
|Enprofylline|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Enprofylline|
|Menthol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Menthol|
|Natamycin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Natamycin|
|Cinoxacin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Cinoxacin|
|Fosfomycin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Fosfomycin|
|Diazepam|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Diazepam|
|Phenmetrazine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Phenmetrazine|
|Trifluoperazine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Trifluoperazine|
|Phensuximide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Phensuximide|
|Cefaclor|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Cefaclor|
|Mifepristone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Mifepristone|
|Loperamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Loperamide|
|Progabide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Progabide|
|Clocortolone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Clocortolone|
|Tolazamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tolazamide|
|Hydroxypropyl cellulose|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Hydroxypropyl+cellulose|
|Dobutamine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Dobutamine|
|Oxazepam|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Oxazepam|
|Donepezil|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Donepezil|
|Nalbuphine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Nalbuphine|
|Clofazimine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Clofazimine|
|Flurandrenolide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Flurandrenolide|
|Cysteamine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Cysteamine|
|Levamisole|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Levamisole|
|Methylphenobarbital|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Methylphenobarbital|
|Perphenazine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Perphenazine|
|Dacarbazine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Dacarbazine|
|3-Chloroalaninate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3-Chloroalaninate|
|Pseudoephedrine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Pseudoephedrine|
|Temozolomide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Temozolomide|
|Levorphanol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Levorphanol|
|Aminolevulinic acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Aminolevulinic+acid|
|Chlorphenesin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Chlorphenesin|
|Terbinafine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Terbinafine|
|Drostanolone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Drostanolone|
|Penicillamine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Penicillamine|
|Prednisolone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Prednisolone|
|Diflunisal|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Diflunisal|
|Vardenafil|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Vardenafil|
|Ranitidine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ranitidine|
|Tacrolimus|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tacrolimus|
|Benzphetamine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Benzphetamine|
|Alprenolol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Alprenolol|
|Ritodrine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ritodrine|
|BVDU-MP|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=BVDU-MP|
|Benzonatate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Benzonatate|
|Dorzolamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Dorzolamide|
|Suprofen|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Suprofen|
|Terbutaline|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Terbutaline|
|Conivaptan|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Conivaptan|
|Loteprednol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Loteprednol|
|Guaifenesin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Guaifenesin|
|Flupenthixol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Flupenthixol|
|Eprosartan|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Eprosartan|
|Sirolimus|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Sirolimus|
|Chlorhexidine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Chlorhexidine|
|Emtricitabine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Emtricitabine|
|Chlorothiazide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Chlorothiazide|
|Quinapril|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Quinapril|
|Clomifene|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Clomifene|
|Isosorbide Dinitrate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Isosorbide+Dinitrate|
|Risedronate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Risedronate|
|Pemirolast|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Pemirolast|
|Bumetanide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Bumetanide|
|Mechlorethamine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Mechlorethamine|
|Granisetron|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Granisetron|
|Dienestrol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Dienestrol|
|Sulfapyridine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Sulfapyridine|
|Oxybuprocaine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Oxybuprocaine|
|Iron Dextran|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Iron+Dextran|
|Testolactone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Testolactone|
|Benzylpenicilloyl Polylysine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Benzylpenicilloyl+Polylysine|
|Rimexolone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Rimexolone|
|Triazolam|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Triazolam|
|Ethanol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ethanol|
|Remifentanil|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Remifentanil|
|Didanosine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Didanosine|
|Bitolterol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Bitolterol|
|Methdilazine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Methdilazine|
|Ethacrynic acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ethacrynic+acid|
|Ondansetron|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ondansetron|
|Bimatoprost|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Bimatoprost|
|Tiagabine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tiagabine|
|Cocaine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Cocaine|
|Quinidine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Quinidine|
|Zonisamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Zonisamide|
|Paricalcitol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Paricalcitol|
|Tinidazole|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tinidazole|
|Repaglinide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Repaglinide|
|Anileridine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Anileridine|
|Phenformin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Phenformin|
|Amantadine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Amantadine|
|Metronidazole|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Metronidazole|
|Dinoprostone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Dinoprostone|
|Formoterol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Formoterol|
|Almotriptan|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Almotriptan|
|Spectinomycin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Spectinomycin|
|Ketotifen|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ketotifen|
|Buprenorphine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Buprenorphine|
|Levosimendan|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Levosimendan|
|Ceforanide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ceforanide|
|Cyclobenzaprine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Cyclobenzaprine|
|Phenoxybenzamine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Phenoxybenzamine|
|Etretinate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Etretinate|
|Famotidine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Famotidine|
|Azacitidine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Azacitidine|
|Misoprostol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Misoprostol|
|Colesevelam|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Colesevelam|
|Methacycline|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Methacycline|
