| Gene Symbol | Targetmine URL |
|1600016N20Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600016N20Rik|
|1600017G08Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600017G08Rik|
|1600017P15Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600017P15Rik|
|1600019K03Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600019K03Rik|
|1600020E01Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600020E01Rik|
|1600022D10Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600022D10Rik|
|1600023N17Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600023N17Rik|
|1600025M17Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600025M17Rik|
|1600027J07Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600027J07Rik|
|1600029D21Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600029D21Rik|
|1600029I14Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600029I14Rik|
|1600029O15Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600029O15Rik|
|162c8A2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=162c8A2|
|167c5-T7|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=167c5-T7|
|167L17-T7|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=167L17-T7|
|16.MMHAP64FLF1.seq|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=16.MMHAP64FLF1.seq|
|16S|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=16S|
|16T|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=16T|
|1700001A13Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1700001A13Rik|
|1700001C02Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1700001C02Rik|
